Source IP,Destination IP,Protocol,Switch,P1,P2,P3,P4,P1 Rx Packet,P1 Tx Packet,P1 Rx Bytes,P1 Tx Bytes,P2 Rx Packet,P2 Tx Packet,P2 Rx Bytes,P2 Tx Bytes,P3 Rx Packet,P3 Tx Packet,P3 Rx Bytes,P3 Tx Bytes,P4 Rx Packet,P4 Tx Packet,P4 Rx Bytes,P4 Tx Bytes,Label
7, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10271, 64276, 773783, 829, 10272, 63730, 773481, 7224, 5381, 519646, 407215, 0
7, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 994, 10048, 79396, 768230, 1013, 10072, 80810, 770406, 6984, 5724, 514072, 439318, 0
7, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9908, 64276, 752878, 1005, 10084, 80278, 769146, 6819, 5557, 497345, 423741, 0
8, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258262, 160474, 10997228565, 10638742, 7053, 7743, 547254, 587105, 156483, 262889, 10370590, 10997629136, 0
8, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163150, 11002411670, 10854990, 828, 9923, 64024, 755660, 160136, 257117, 10603813, 10997138589, 0
8, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257117, 160136, 10997138589, 10603813, 5381, 7224, 407215, 519646, 160474, 258262, 10638742, 10997228565, 0
8, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5558, 6820, 423839, 497443, 5727, 6987, 439612, 514366, 7743, 7053, 587105, 547254, 0
8, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10271, 64276, 773783, 829, 10272, 63730, 773481, 7224, 5381, 519646, 407215, 0
8, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 995, 10049, 79494, 768328, 1015, 10074, 81006, 770602, 6987, 5727, 514366, 439612, 0
8, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9908, 64276, 752878, 1006, 10085, 80376, 769244, 6820, 5558, 497443, 423839, 0
6, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160475, 10997228640, 10638817, 7059, 7749, 547763, 587614, 156488, 262896, 10371024, 10997629728, 0
6, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163152, 11002411670, 10855148, 828, 9925, 64024, 755818, 160137, 257118, 10603888, 10997138664, 0
6, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160137, 10997138664, 10603888, 5382, 7225, 407290, 519721, 160475, 258263, 10638817, 10997228640, 0
6, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5561, 6825, 424110, 497798, 5731, 6991, 439925, 514679, 7749, 7059, 587614, 547763, 0
6, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10273, 64276, 773941, 829, 10274, 63730, 773639, 7225, 5382, 519721, 407290, 0
6, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 996, 10052, 79592, 768584, 1017, 10078, 81146, 770900, 6991, 5731, 514679, 439925, 0
6, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9912, 64276, 753120, 1008, 10091, 80572, 769682, 6825, 5561, 497798, 424110, 0
7, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160475, 10997228640, 10638817, 7063, 7753, 548155, 588006, 156492, 262900, 10371416, 10997630120, 0
7, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163152, 11002411670, 10855148, 828, 9925, 64024, 755818, 160137, 257118, 10603888, 10997138664, 0
7, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160137, 10997138664, 10603888, 5382, 7225, 407290, 519721, 160475, 258263, 10638817, 10997228640, 0
7, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5562, 6826, 424208, 497896, 5734, 6994, 440219, 514973, 7753, 7063, 588006, 548155, 0
7, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10273, 64276, 773941, 829, 10274, 63730, 773639, 7225, 5382, 519721, 407290, 0
7, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 998, 10054, 79788, 768780, 1018, 10079, 81244, 770998, 6994, 5734, 514973, 440219, 0
7, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9912, 64276, 753120, 1009, 10092, 80670, 769780, 6826, 5562, 497896, 424208, 0
8, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160475, 10997228640, 10638817, 7067, 7757, 548547, 588398, 156496, 262904, 10371808, 10997630512, 0
8, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163152, 11002411670, 10855148, 828, 9925, 64024, 755818, 160137, 257118, 10603888, 10997138664, 0
8, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160137, 10997138664, 10603888, 5382, 7225, 407290, 519721, 160475, 258263, 10638817, 10997228640, 0
8, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5563, 6827, 424306, 497994, 5737, 6997, 440513, 515267, 7757, 7067, 588398, 548547, 0
8, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10273, 64276, 773941, 829, 10274, 63730, 773639, 7225, 5382, 519721, 407290, 0
8, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 999, 10055, 79886, 768878, 1020, 10081, 81440, 771194, 6997, 5737, 515267, 440513, 0
8, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9912, 64276, 753120, 1010, 10093, 80768, 769878, 6827, 5563, 497994, 424306, 0
6, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160475, 10997228640, 10638817, 7072, 7762, 548981, 588832, 156501, 262909, 10372242, 10997630946, 0
6, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163152, 11002411670, 10855148, 828, 9925, 64024, 755818, 160137, 257118, 10603888, 10997138664, 0
6, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160137, 10997138664, 10603888, 5382, 7225, 407290, 519721, 160475, 258263, 10638817, 10997228640, 0
6, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5566, 6830, 424544, 498232, 5739, 7001, 440709, 515547, 7762, 7072, 588832, 548981, 0
6, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10273, 64276, 773941, 829, 10274, 63730, 773639, 7225, 5382, 519721, 407290, 0
6, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1000, 10058, 79984, 769060, 1021, 10084, 81538, 771376, 7001, 5739, 515547, 440709, 0
6, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9912, 64276, 753120, 1013, 10096, 81006, 770116, 6830, 5566, 498232, 424544, 0
7, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160475, 10997228640, 10638817, 7076, 7766, 549373, 589224, 156505, 262913, 10372634, 10997631338, 0
7, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163152, 11002411670, 10855148, 828, 9925, 64024, 755818, 160137, 257118, 10603888, 10997138664, 0
7, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160137, 10997138664, 10603888, 5382, 7225, 407290, 519721, 160475, 258263, 10638817, 10997228640, 0
7, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5567, 6831, 424642, 498330, 5742, 7004, 441003, 515841, 7766, 7076, 589224, 549373, 0
7, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10273, 64276, 773941, 829, 10274, 63730, 773639, 7225, 5382, 519721, 407290, 0
7, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1002, 10060, 80180, 769256, 1022, 10085, 81636, 771474, 7004, 5742, 515841, 441003, 0
7, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9912, 64276, 753120, 1014, 10097, 81104, 770214, 6831, 5567, 498330, 424642, 0
8, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160475, 10997228640, 10638817, 7080, 7770, 549765, 589616, 156509, 262917, 10373026, 10997631730, 0
8, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163152, 11002411670, 10855148, 828, 9925, 64024, 755818, 160137, 257118, 10603888, 10997138664, 0
8, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160137, 10997138664, 10603888, 5382, 7225, 407290, 519721, 160475, 258263, 10638817, 10997228640, 0
8, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5568, 6832, 424740, 498428, 5745, 7007, 441297, 516135, 7770, 7080, 589616, 549765, 0
8, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10273, 64276, 773941, 829, 10274, 63730, 773639, 7225, 5382, 519721, 407290, 0
8, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1003, 10061, 80278, 769354, 1024, 10087, 81832, 771670, 7007, 5745, 516135, 441297, 0
8, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9912, 64276, 753120, 1015, 10098, 81202, 770312, 6832, 5568, 498428, 424740, 0
6, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160476, 10997228640, 10638859, 7085, 7775, 550199, 590050, 156514, 262922, 10373460, 10997632164, 0
6, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163153, 11002411670, 10855190, 828, 9926, 64024, 755860, 160138, 257118, 10603930, 10997138664, 0
6, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160138, 10997138664, 10603930, 5382, 7226, 407290, 519763, 160476, 258263, 10638859, 10997228640, 0
6, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5570, 6836, 424936, 498708, 5748, 7010, 441535, 516373, 7775, 7085, 590050, 550199, 0
6, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10274, 64276, 773983, 829, 10275, 63730, 773681, 7226, 5382, 519763, 407290, 0
6, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1004, 10063, 80376, 769494, 1026, 10089, 81972, 771810, 7010, 5748, 516373, 441535, 0
6, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9914, 64276, 753204, 1017, 10102, 81398, 770592, 6836, 5570, 498708, 424936, 0
7, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160476, 10997228640, 10638859, 7089, 7779, 550591, 590442, 156518, 262926, 10373852, 10997632556, 0
7, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163153, 11002411670, 10855190, 828, 9926, 64024, 755860, 160138, 257118, 10603930, 10997138664, 0
7, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160138, 10997138664, 10603930, 5382, 7226, 407290, 519763, 160476, 258263, 10638859, 10997228640, 0
7, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5571, 6837, 425034, 498806, 5751, 7013, 441829, 516667, 7779, 7089, 590442, 550591, 0
7, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10274, 64276, 773983, 829, 10275, 63730, 773681, 7226, 5382, 519763, 407290, 0
7, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1006, 10065, 80572, 769690, 1027, 10090, 82070, 771908, 7013, 5751, 516667, 441829, 0
7, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9914, 64276, 753204, 1018, 10103, 81496, 770690, 6837, 5571, 498806, 425034, 0
8, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160476, 10997228640, 10638859, 7094, 7784, 551025, 590876, 156523, 262931, 10374286, 10997632990, 0
8, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163153, 11002411670, 10855190, 828, 9926, 64024, 755860, 160138, 257118, 10603930, 10997138664, 0
8, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160138, 10997138664, 10603930, 5382, 7226, 407290, 519763, 160476, 258263, 10638859, 10997228640, 0
8, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5572, 6840, 425132, 498988, 5755, 7017, 442165, 517003, 7784, 7094, 590876, 551025, 0
8, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10274, 64276, 773983, 829, 10275, 63730, 773681, 7226, 5382, 519763, 407290, 0
8, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1008, 10067, 80712, 769830, 1029, 10092, 82266, 772104, 7017, 5755, 517003, 442165, 0
8, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9916, 64276, 753288, 1019, 10106, 81594, 770872, 6840, 5572, 498988, 425132, 0
6, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160477, 10997228640, 10638901, 7099, 7789, 551459, 591310, 156528, 262936, 10374720, 10997633424, 0
6, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163154, 11002411670, 10855232, 828, 9927, 64024, 755902, 160139, 257118, 10603972, 10997138664, 0
6, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160139, 10997138664, 10603972, 5382, 7227, 407290, 519805, 160477, 258263, 10638901, 10997228640, 0
6, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5575, 6843, 425370, 499226, 5757, 7021, 442361, 517283, 7789, 7099, 591310, 551459, 0
6, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10275, 64276, 774025, 829, 10276, 63730, 773723, 7227, 5382, 519805, 407290, 0
6, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1009, 10070, 80810, 770012, 1030, 10095, 82364, 772286, 7021, 5757, 517283, 442361, 0
6, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9917, 64276, 753330, 1022, 10109, 81832, 771110, 6843, 5575, 499226, 425370, 0
7, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258263, 160477, 10997228640, 10638901, 7103, 7793, 551851, 591702, 156532, 262940, 10375112, 10997633816, 0
7, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163154, 11002411670, 10855232, 828, 9927, 64024, 755902, 160139, 257118, 10603972, 10997138664, 0
7, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257118, 160139, 10997138664, 10603972, 5382, 7227, 407290, 519805, 160477, 258263, 10638901, 10997228640, 0
7, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5576, 6844, 425468, 499324, 5760, 7024, 442655, 517577, 7793, 7103, 591702, 551851, 0
7, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10275, 64276, 774025, 829, 10276, 63730, 773723, 7227, 5382, 519805, 407290, 0
7, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1011, 10072, 81006, 770208, 1031, 10096, 82462, 772384, 7024, 5760, 517577, 442655, 0
7, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9917, 64276, 753330, 1023, 10110, 81930, 771208, 6844, 5576, 499324, 425468, 0
8, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160478, 10997228715, 10638976, 7108, 7798, 552318, 592169, 156536, 262946, 10375504, 10997634366, 0
8, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163156, 11002411670, 10855390, 828, 9929, 64024, 756060, 160140, 257119, 10604047, 10997138739, 0
8, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160140, 10997138739, 10604047, 5383, 7228, 407365, 519880, 160478, 258264, 10638976, 10997228715, 0
8, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5578, 6846, 425641, 499497, 5764, 7028, 443024, 517946, 7798, 7108, 592169, 552318, 0
8, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10277, 64276, 774183, 829, 10278, 63730, 773881, 7228, 5383, 519880, 407365, 0
8, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1012, 10075, 81104, 770464, 1033, 10100, 82658, 772738, 7028, 5764, 517946, 443024, 0
8, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9919, 64276, 753488, 1024, 10113, 82028, 771464, 6846, 5578, 499497, 425641, 0
6, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7113, 7803, 552752, 592603, 156541, 262951, 10375938, 10997634800, 0
6, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
6, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
6, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5580, 6850, 425837, 499777, 5767, 7031, 443262, 518184, 7803, 7113, 592603, 552752, 0
6, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
6, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1014, 10077, 81244, 770604, 1034, 10102, 82756, 772878, 7031, 5767, 518184, 443262, 0
6, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9921, 64276, 753572, 1026, 10117, 82224, 771744, 6850, 5580, 499777, 425837, 0
7, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7117, 7807, 553144, 592995, 156545, 262955, 10376330, 10997635192, 0
7, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
7, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
7, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5581, 6851, 425935, 499875, 5770, 7034, 443556, 518478, 7807, 7117, 592995, 553144, 0
7, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
7, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1016, 10079, 81440, 770800, 1035, 10103, 82854, 772976, 7034, 5770, 518478, 443556, 0
7, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9921, 64276, 753572, 1027, 10118, 82322, 771842, 6851, 5581, 499875, 425935, 0
8, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7121, 7811, 553536, 593387, 156549, 262959, 10376722, 10997635584, 0
8, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
8, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
8, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5582, 6852, 426033, 499973, 5773, 7037, 443850, 518772, 7811, 7121, 593387, 553536, 0
8, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
8, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1017, 10080, 81538, 770898, 1037, 10105, 83050, 773172, 7037, 5773, 518772, 443850, 0
8, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9921, 64276, 753572, 1028, 10119, 82420, 771940, 6852, 5582, 499973, 426033, 0
6, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7125, 7815, 553928, 593779, 156553, 262963, 10377114, 10997635976, 0
6, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
6, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
6, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5584, 6854, 426229, 500169, 5775, 7039, 444046, 518968, 7815, 7125, 593779, 553928, 0
6, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
6, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1018, 10081, 81636, 770996, 1038, 10106, 83148, 773270, 7039, 5775, 518968, 444046, 0
6, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9921, 64276, 753572, 1030, 10121, 82616, 772136, 6854, 5584, 500169, 426229, 0
7, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7130, 7820, 554362, 594213, 156558, 262968, 10377548, 10997636410, 0
7, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
7, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
7, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5585, 6857, 426327, 500351, 5779, 7043, 444382, 519304, 7820, 7130, 594213, 554362, 0
7, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
7, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1020, 10083, 81832, 771192, 1040, 10108, 83288, 773410, 7043, 5779, 519304, 444382, 0
7, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9923, 64276, 753656, 1031, 10124, 82714, 772318, 6857, 5585, 500351, 426327, 0
8, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7134, 7824, 554754, 594605, 156562, 262972, 10377940, 10997636802, 0
8, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
8, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
8, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5586, 6858, 426425, 500449, 5782, 7046, 444676, 519598, 7824, 7134, 594605, 554754, 0
8, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
8, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1021, 10084, 81930, 771290, 1042, 10110, 83484, 773606, 7046, 5782, 519598, 444676, 0
8, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9923, 64276, 753656, 1032, 10125, 82812, 772416, 6858, 5586, 500449, 426425, 0
6, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7138, 7828, 555146, 594997, 156566, 262976, 10378332, 10997637194, 0
6, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
6, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
6, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5588, 6860, 426621, 500645, 5784, 7048, 444872, 519794, 7828, 7138, 594997, 555146, 0
6, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
6, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1022, 10085, 82028, 771388, 1043, 10111, 83582, 773704, 7048, 5784, 519794, 444872, 0
6, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9923, 64276, 753656, 1034, 10127, 83008, 772612, 6860, 5588, 500645, 426621, 0
7, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7143, 7833, 555580, 595431, 156571, 262981, 10378766, 10997637628, 0
7, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
7, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
7, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5590, 6862, 426761, 500785, 5787, 7052, 445166, 520130, 7833, 7143, 595431, 555580, 0
7, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
7, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1024, 10088, 82224, 771626, 1044, 10113, 83680, 773844, 7052, 5787, 520130, 445166, 0
7, 9, 1, 6, 0, 1, 2, 3, 0, 0, 0, 0, 834, 9923, 64276, 753656, 1036, 10129, 83148, 772752, 6862, 5590, 500785, 426761, 0
8, 9, 1, 1, 0, 1, 2, 3, 0, 0, 0, 0, 258264, 160479, 10997228715, 10639018, 7147, 7837, 555972, 595823, 156575, 262985, 10379158, 10997638020, 0
8, 9, 1, 3, 0, 1, 2, 3, 0, 0, 0, 0, 418089, 163157, 11002411670, 10855432, 828, 9930, 64024, 756102, 160141, 257119, 10604089, 10997138739, 0
8, 9, 1, 2, 0, 1, 2, 3, 0, 0, 0, 0, 257119, 160141, 10997138739, 10604089, 5383, 7229, 407365, 519922, 160479, 258264, 10639018, 10997228715, 0
8, 9, 1, 5, 0, 1, 2, 3, 0, 0, 0, 0, 5591, 6863, 426859, 500883, 5790, 7055, 445460, 520424, 7837, 7147, 595823, 555972, 0
8, 9, 1, 4, 0, 1, 2, 3, 0, 0, 0, 0, 834, 10278, 64276, 774225, 829, 10279, 63730, 773923, 7229, 5383, 519922, 407365, 0
8, 9, 1, 7, 0, 1, 2, 3, 0, 0, 0, 0, 1025, 10089, 82322, 771724, 1046, 10115, 83876, 774040, 7055, 5790, 520424, 445460, 0
