Source IP,Destination IP,Protocol,Switch,P1,P2,P3,P4,P1 Rx Packet,P1 Tx Packet,P1 Rx Bytes,P1 Tx Bytes,P2 Rx Packet,P2 Tx Packet,P2 Rx Bytes,P2 Tx Bytes,P3 Rx Packet,P3 Tx Packet,P3 Rx Bytes,P3 Tx Bytes,P4 Rx Packet,P4 Tx Packet,P4 Rx Bytes,P4 Tx Bytes,Label
1,9,2,7,0,1,2,3,0,0,0,0,491151,328536,21799584098,21841976,1529440,970234,68121660544,64199292,1285291,2024426,84943057,89921532257,0
1,9,2,6,0,1,2,3,0,0,0,0,1007328,629186,45080723500,41657560,980150,623908,43873671072,41313852,1239602,1991315,81898022,88954682328,0
1,9,2,3,0,1,2,3,0,0,0,0,1660756,947459,66463038050,62656522,972470,628581,43291928896,41623634,1562806,2471545,103220192,109749638474,0
1,9,2,2,0,1,2,3,0,0,0,0,2471545,1562806,109749638474,103220192,1913809,1204564,85383537150,79579502,2760286,4381038,182251912,195132852377,0
1,9,2,5,0,1,2,3,0,0,0,0,1991315,1239602,88954682328,81898022,2024426,1285291,89921532257,84943057,2518602,4011442,166343218,178875893251,0
1,9,2,4,0,1,2,3,0,0,0,0,955575,605312,42825058270,40079381,954394,612919,42558190904,40580591,1204564,1913809,79579502,85383537150,0
1,9,2,7,0,1,2,3,0,0,0,0,491151,328536,21799584098,21841976,1529440,970234,68121660544,64199292,1285291,2024426,84943057,89921532257,0
1,9,2,6,0,1,2,3,0,0,0,0,1007328,629186,45080723500,41657560,980150,623908,43873671072,41313852,1239602,1991315,81898022,88954682328,0
1,9,2,3,0,1,2,3,0,0,0,0,1660858,947459,66463192274,62656522,972470,628581,43291928896,41623634,1562806,2471647,103220192,109749792698,0
1,9,2,2,0,1,2,3,0,0,0,0,2471647,1562806,109749792698,103220192,1913809,1204564,85383537150,79579502,2760286,4381140,182251912,195133006601,0
1,9,2,5,0,1,2,3,0,0,0,0,1991315,1239602,88954682328,81898022,2024426,1285291,89921532257,84943057,2518602,4011442,166343218,178875893251,0
1,9,2,4,0,1,2,3,0,0,0,0,955575,605312,42825058270,40079381,954394,612919,42558190904,40580591,1204564,1913809,79579502,85383537150,0
1,9,2,7,0,1,2,3,0,0,0,0,491151,328536,21799584098,21841976,1529440,970234,68121660544,64199292,1285291,2024426,84943057,89921532257,0
1,9,2,6,0,1,2,3,0,0,0,0,1007328,629186,45080723500,41657560,980150,623908,43873671072,41313852,1239602,1991315,81898022,88954682328,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,972471,628589,43291930408,41624266,1562812,2471731,103222046,109749912488,0
2,9,2,2,0,1,2,3,0,0,0,0,2471731,1562812,109749912488,103222046,1913813,1204571,85383537450,79581398,2760292,4381224,182253766,195133126391,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605323,42825058270,40081609,954394,612930,42558190904,40582819,1204571,1913813,79581398,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,972576,628589,43292089168,41624266,1562812,2471836,103222046,109750071248,0
2,9,2,2,0,1,2,3,0,0,0,0,2471836,1562812,109750071248,103222046,1913813,1204571,85383537450,79581398,2760292,4381329,182253766,195133285151,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605323,42825058270,40081609,954394,612930,42558190904,40582819,1204571,1913813,79581398,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
2,9,2,6,0,1,2,3,0,0,0,0,1007328,629195,45080723500,41659704,980150,623917,43873671072,41315996,1239607,1991319,81899834,88954682628,0
2,9,2,3,0,1,2,3,0,0,0,0,1660937,947469,66463310252,62658708,972677,628589,43292241880,41624266,1562812,2471937,103222046,109750223960,0
2,9,2,2,0,1,2,3,0,0,0,0,2471937,1562812,109750223960,103222046,1913813,1204571,85383537450,79581398,2760292,4381430,182253766,195133437863,0
2,9,2,5,0,1,2,3,0,0,0,0,1991319,1239607,88954682628,81899834,2024430,1285296,89921532557,84944869,2518607,4011446,166345030,178875893551,0
2,9,2,4,0,1,2,3,0,0,0,0,955575,605323,42825058270,40081609,954394,612930,42558190904,40582819,1204571,1913813,79581398,85383537450,0
2,9,2,7,0,1,2,3,0,0,0,0,491151,328545,21799584098,21844120,1529440,970243,68121660544,64201436,1285296,2024430,84944869,89921532557,0
