Source IP,Destination IP,Protocol,Switch,P1,P2,P3,P4,P1 Rx Packet,P1 Tx Packet,P1 Rx Bytes,P1 Tx Bytes,P2 Rx Packet,P2 Tx Packet,P2 Rx Bytes,P2 Tx Bytes,P3 Rx Packet,P3 Tx Packet,P3 Rx Bytes,P3 Tx Bytes,P4 Rx Packet,P4 Tx Packet,P4 Rx Bytes,P4 Tx Bytes,Label
8,9,1,3,0,1,2,3,0,0,0,0,417984,162984,11002401940,10841458,723,9755,54182,741932,159880,256890,10581684,10997117734,0
8,9,1,2,0,1,2,3,0,0,0,0,256890,159880,10997117734,10581684,5159,6970,386611,497657,160027,257829,10597895,10997188306,0
8,9,1,5,0,1,2,3,0,0,0,0,5185,6383,388941,459857,5184,6409,388838,462122,6837,6153,502340,462782,0
8,9,1,4,0,1,2,3,0,0,0,0,726,10098,54140,759733,731,10111,54462,760383,6970,5159,497657,386611,0
8,9,1,7,0,1,2,3,0,0,0,0,734,9711,54812,739228,749,9739,56114,741628,6409,5184,462122,388838,0
8,9,1,6,0,1,2,3,0,0,0,0,740,9715,55344,738604,743,9726,55610,739262,6383,5185,459857,388941,0
6,9,1,1,0,1,2,3,0,0,0,0,257836,160034,10997188880,10598469,6158,6842,463272,502830,155195,261569,10249406,10997505424,0
6,9,1,3,0,1,2,3,0,0,0,0,417988,162989,11002402220,10841836,724,9757,54280,742128,159886,256895,10582160,10997118112,0
6,9,1,2,0,1,2,3,0,0,0,0,256895,159886,10997118112,10582160,5161,6974,386807,497937,160034,257836,10598469,10997188880,0
6,9,1,5,0,1,2,3,0,0,0,0,5188,6386,389235,460151,5186,6411,389034,462318,6842,6158,502830,463272,0
6,9,1,4,0,1,2,3,0,0,0,0,727,10101,54238,759915,732,10114,54560,760565,6974,5161,497937,386807,0
6,9,1,7,0,1,2,3,0,0,0,0,735,9712,54910,739326,750,9740,56212,741726,6411,5186,462318,389034,0
6,9,1,6,0,1,2,3,0,0,0,0,741,9716,55442,738702,745,9728,55806,739458,6386,5188,460151,389235,0
3,9,1,1,0,1,2,3,0,0,0,0,257841,160039,10997189370,10598959,6162,6846,463664,503222,155204,261578,10250288,10997506306,0
3,9,1,3,0,1,2,3,0,0,0,0,417989,162990,11002402318,10841934,725,9758,54378,742226,159888,256897,10582356,10997118308,0
3,9,1,2,0,1,2,3,0,0,0,0,256897,159888,10997118308,10582356,5164,6977,387101,498231,160039,257841,10598959,10997189370,0
3,9,1,5,0,1,2,3,0,0,0,0,5190,6388,389431,460347,5188,6413,389230,462514,6846,6162,503222,463664,0
3,9,1,4,0,1,2,3,0,0,0,0,729,10103,54434,760111,733,10115,54658,760663,6977,5164,498231,387101,0
3,9,1,7,0,1,2,3,0,0,0,0,736,9713,55008,739424,751,9741,56310,741824,6413,5188,462514,389230,0
3,9,1,6,0,1,2,3,0,0,0,0,742,9717,55540,738800,746,9729,55904,739556,6388,5190,460347,389431,0
4,9,1,1,0,1,2,3,0,0,0,0,257848,160046,10997189944,10599533,6166,6850,464056,503614,155215,261589,10251254,10997507272,0
4,9,1,3,0,1,2,3,0,0,0,0,417990,162991,11002402416,10842032,728,9761,54560,742408,159892,256901,10582636,10997118588,0
4,9,1,2,0,1,2,3,0,0,0,0,256901,159892,10997118588,10582636,5167,6980,387395,498525,160046,257848,10599533,10997189944,0
4,9,1,5,0,1,2,3,0,0,0,0,5192,6390,389627,460543,5190,6415,389426,462710,6850,6166,503614,464056,0
4,9,1,4,0,1,2,3,0,0,0,0,730,10104,54532,760209,735,10117,54854,760859,6980,5167,498525,387395,0
4,9,1,7,0,1,2,3,0,0,0,0,737,9714,55106,739522,752,9742,56408,741922,6415,5190,462710,389426,0
4,9,1,6,0,1,2,3,0,0,0,0,743,9718,55638,738898,747,9730,56002,739654,6390,5192,460543,389627,0
5,9,1,1,0,1,2,3,0,0,0,0,257852,160050,10997190336,10599925,6172,6856,464644,504202,155225,261599,10252234,10997508252,0
5,9,1,3,0,1,2,3,0,0,0,0,417991,162992,11002402514,10842130,729,9762,54658,742506,159894,256903,10582832,10997118784,0
5,9,1,2,0,1,2,3,0,0,0,0,256903,159894,10997118784,10582832,5169,6982,387591,498721,160050,257852,10599925,10997190336,0
5,9,1,5,0,1,2,3,0,0,0,0,5195,6393,389921,460837,5193,6418,389720,463004,6856,6172,504202,464644,0
5,9,1,4,0,1,2,3,0,0,0,0,731,10105,54630,760307,736,10118,54952,760957,6982,5169,498721,387591,0
